"tweet_id","country","org_name","day","user_id","user_name","text","text_en","lobbying","lobbying_type","non_lobbying_type"
"1133285785501937664","den","Bygherreforeningen","2019-05-28 08:16:01","2611490454","bygherre","I dag kl 11 holder vi pressekonference sammen med en lang rkke virksomheder, organisationer og NGO[a]er. Vi prsenterer otte forslag til energieffektiviseringer, der sikrer vi nr mlet om et klimaneutralt samfund. Strkt indspark i valgkampen 
#gronlogik @Synergiorg @Renoverdk https://t.co/XExJFl9MoV","Today at 11 a.m. we hold a press conference together with a long range of companies, organizations and NGOs. We present eight proposals for energy efficiency, which ensures a climate-neutral society. Strictly involved in the election campaign 
#gronlogik @Synergiorg @Renoverdk https://t.co/XExJFl9MoV","1","indirect",NA
"696010723038658560","us","Amedisys Inc. PAC","2016-02-06 16:41:02","3905265073","AmedisysInc","Looking for a Registered Nurse to take on a leadership role in the Chicago area: https://t.co/k6ETb5LogR https://t.co/MHu9Z1BqKA","Looking for a Registered Nurse to take on a leadership role in the Chicago area: https://t.co/k6ETb5LogR https://t.co/MHu9Z1BqKA","0",NA,"community"
"918853837066264577","ire","Vincent Jennings/Convenience Stores and Newsagents Association (CSNA)","2017-10-13 15:00:00","1968552709","CSNA_Ireland","How will the #AlcoholBill affect you? Sign our petition at https://t.co/z1qWuO7eDC and encourage friends&amp;family to do so too! https://t.co/zIa9oYbDXF","How will the #AlcoholBill affect you? Sign our petition at https://t.co/z1qWuO7eDC and encourage friends&amp;family to do so too! https://t.co/zIa9oYbDXF","1","indirect",NA
"1080760605588578304","den","Carlsbergfondet","2019-01-03 09:39:42","2980957738","Carlsbergfondet","Hvis du vil forst vores verden og deltage i den. Er dannelse, indsigt og videnskab afgrende elementer. Science shapes culture says @Lone_Frank #dkforsk #dkvid https://t.co/9V6yMi3ojV","If you want to first our world and participate in it. It is the formation, insight and science separating elements. Science shapes culture says @Lone_Frank #discover #white https://t.co/9V6yMi3ojV","1","other",NA
"1525038140183961600","ire","Dublin Zoo","2022-05-13 09:00:01","41370216","DublinZoo","Fun Fact Friday! 

Do you know why giraffes have a dark purple coloured tongue?

We[a]ll give you a hint - 

 Dylan Murphy https://t.co/DKSS76eJ3a","Fun Fact Friday! 

Do you know why giraffes have a dark purple coloured tongue?

We[a]ll give you a hint - 

 Dylan Murphy https://t.co/DKSS76eJ3a","0",NA,"community"
"1291774989595803653","den","Studerende for et Frit Tibet","2020-08-07 16:35:32","20443232","SFTHQ","https://t.co/9wKA0tENvr","https://t.co/9wKA0tENvr","0",NA,"other"
"1506371444007223303","den","IT-Politisk Forening","2022-03-22 20:45:13","497217764","je5perl","@RasmusMalver @kjaerulv @carstenmadsen9 Det er korrekt. Der er tale om en rdsbeslutning (TFEU artikel 215, der implementerer TEU artikel 29 afgrelse). Hkkerup truer ISP[a]erne med straffelovens  110 c, stk. 3, men formidling af internettrafik fra et domne er nppe [a]finansielle eller konomiske forbindelser[a]. https://t.co/1El8LyD1WZ","@RasmusMalver @kjaerulv @carstenmadsen9 This is correct. It is a RDS decision (Article 215 TFEU implementing Article 29 TFEU paragraph). Hkkerup threatens ISP[a]s with punishment law 110 c, paragraph. 3, but the transmission of Internet traffic from a domain is not [a]financial or konomic connections[a]. HTTPS://t.co/1El8LyD1WZ","1","direct",NA
"1182925849181511680","den","Klimabevægelsen i Danmark","2019-10-12 07:47:54","1126456297505853441","Klimabev","@AOC ved #Rdhuspladsen i gr #FolketsKlimaMarch #GreenNewDeal #GreenNewDealforEurope #dkpol #dkgreen https://t.co/M1qxyykH9M","@AOC at #Rdhusplatz in gr #FolketsKlimaMarch #GreenNewDeal #GreenNewDealforEurope #dkpol #dkgreen https://t.co/M1qxyykH9M","1","indirect",NA
"1059996393635495936","us","Greater Cleveland Partnership (a.k.a. Greater Cleveland Growth Association)","2018-11-07 02:30:08","85846956","GCPartnership","GCP is pleased to announce that its Commission on Economic Inclusion has earned an Award of Excellence from Profiles in Diversity Journal. The Business Growth Collaborative was highlighted as an innovative approach to growing minority-owned businesses. https://t.co/HUacxqi6dM https://t.co/DTfdy2Etj5","GCP is pleased to announce that its Commission on Economic Inclusion has earned an Award of Excellence from Profiles in Diversity Journal. The Business Growth Collaborative was highlighted as an innovative approach to growing minority-owned businesses. https://t.co/HUacxqi6dM https://t.co/DTfdy2Etj5","0",NA,"organizational"
"1532398414935121931","den","Jyllands-posten A/S","2022-06-02 16:27:07","24665133","jyllandsposten","Forslag om villanedrivninger mder stor modstand: Hundredvis af protester mod kommunens byggeplaner https://t.co/BeyV9T04xZ https://t.co/gVJsTNYucD","Proposals for villanedriving are great: Hundreds of protests against municipal construction plans https://t.co/BeyV9T04xZ https://t.co/gVJsTNYucD","1","other",NA
"1509380080719564800","den","United Nations Childrens Fund (UNICEF)","2022-03-31 04:00:28","33933259","UNICEF","When war in #Ukraine began, 16-year-old Katya joined the many children who fled their village, leaving loved ones behind.

As attacks continue, more than half of the country[a]s 7.5 million children have been forced from their homes. 

They need peace, NOW. https://t.co/EfZuZgSgq2","When war in #Ukraine began, 16-year-old Katya joined the many children who fled their village, leaving loved ones behind.

As attacks continue, more than half of the country[a]s 7.5 million children have been forced from their homes. 

They need peace, NOW. https://t.co/EfZuZgSgq2","1","other",NA
"1441116824607756292","den","Spotify Technology ApS","2021-09-23 19:06:40","17230018","Spotify","https://t.co/pd03Z5gXpb","https://t.co/pd03Z5gXpb","0",NA,"other"
"1012973261423022080","den","Dansk Rugby Union","2018-06-30 08:17:00","3014425433","RugbyDenmark","#DEN ready for day 1 under the Siauliai sky! Stream @ https://t.co/tA5ZJmCJPi. 1st up #CRO at 10:28! #RUGBYdk #sevens #7sTrophy #RugbyEurope https://t.co/2isCA5EU29","#DEN ready for day 1 under the Siauliai sky! Stream @ https://t.co/tA5ZJmCJPi. 1st up #CRO at 10:28! #RUGBYdk #sevens #7sTrophy #RugbyEurope https://t.co/2isCA5EU29","0",NA,"other"
"1460276153378385929","us","EMVCo LLC","2021-11-15 15:59:00","1212774461482553346","emvco","EMVCo has updated the EMV #3DS Specifications to support more secure and convenient #ecommerce #authentication. In this EMV Insights post, EMVCo answers the key questions about EMV 3DS v2.3. https://t.co/Klrw0TwqaG https://t.co/fIJqJzJIMS","EMVCo has updated the EMV #3DS Specifications to support more secure and convenient #ecommerce #authentication. In this EMV Insights post, EMVCo answers the key questions about EMV 3DS v2.3. https://t.co/Klrw0TwqaG https://t.co/fIJqJzJIMS","0",NA,"other"
"1349029261261225985","den","Sitecore Corporation A/S","2021-01-12 16:23:34","42924671","Sitecore","Sitecore is entering an exciting new phase in 2021, expanding our footprint into new and existing regions. Were dramatically growing our global team and were looking for talented people to join the digital experience leader! https://t.co/itomQWZqXD https://t.co/oDIHauLS1p","Sitecore is entering an exciting new phase in 2021, expanding our footprint into new and existing regions. Were dramatically growing our global team and were looking for talented people to join the digital experience leader! https://t.co/itomQWZqXD https://t.co/oDIHauLS1p","0",NA,"community"
"805902587962728448","ire","St Patrick[a]s Mental Health Services","2016-12-05 22:32:04","246759869","StPatricks","RT @CASuicide: Tonight, reflect on today[a]s achievements, however small they might seem, and be proud https://t.co/yuPDcIsfm9","RT @CASuicide: Tonight, reflect on today[a]s achievements, however small they might seem, and be proud https://t.co/yuPDcIsfm9","0",NA,"community"
"604970033513644032","den","Magasinet KBH – Manifesta ApS","2015-05-31 11:17:50","153704346","MagasinetKBH","P fremtidens Papir kan kbenhavnerne formentlig se frem til at nyde bde kunst og badevand http://t.co/Ep9C859vp1 http://t.co/05Usqs1suh","P future paper may the bbenhavner probably look forward to enjoying bde art and bath water http://t.co/Ep9C859vp1 http://t.co/05Usqs1suh","0",NA,"other"
"1104012763926577153","ire","Irish Water","2019-03-08 13:35:29","1147795944","IrishWater","Miriam is a Water Resource Planner and studied in @ucddublin. She is working on the National Water Resource Plan for the development of resilient, sustainable supplies &amp; a key objective is to mitigate climate impacts on supply risk. See more at https://t.co/ugSDonBnYV #IWD2019 https://t.co/apEYccO6C2","Miriam is a Water Resource Planner and studied in @ucddublin. She is working on the National Water Resource Plan for the development of resilient, sustainable supplies &amp; a key objective is to mitigate climate impacts on supply risk. See more at https://t.co/ugSDonBnYV #IWD2019 https://t.co/apEYccO6C2","1","other",NA
"930017850034618369","den","KMD A/S","2017-11-13 10:21:49","3040641725","KMDIT","Hvordan hndterer man udfordringer i digitalisering og sikrer, at borgere ikke bliver tabt i nye blger af digitalisering? Det har vi spurgt Aalborg-kandidaterne, @TinaFrench71 @PerClausen3 og Jrgen Folkvang, om https://t.co/EBUtHNR58R #kmdit #kv17 #dkpol https://t.co/pHbb4TZPBl","How do we address the challenges of digitalization and ensure that citizens are not lost in the new blows of digitalization? We have asked the Aalborg candidates, @TinaFrench71 @PerClausen3 and Jrgen Folkvang, about https://t.co/EBUtHNR58R #kmdit #kv17 #dkpol https://t.co/pHbb4TZPBl","1","direct",NA
"267775224806772736","us","Bakery, Confectionery, Tobacco Workers and Grain Millers International Union","2012-11-11 23:46:03","393525670","BCTGM","#Solidarity at #BCTGM L-19, Northwood OH!  #HostessStrike http://t.co/E8uIWC5J","#Solidarity at #BCTGM L-19, Northwood OH!  #HostessStrike http://t.co/E8uIWC5J","1","other",NA
"1227985984664539136","ire","Irish Ferries Limited","2020-02-13 16:00:48","46084979","Irish_Ferries","Last chance to get our 10% off France offer so book before midnight tonight and travel between the 1st of February to the 30th December 2020. It pays to plan ahead! T&amp;Cs apply.  https://t.co/HKJwSkHCBw https://t.co/JFqsSJATSC","Last chance to get our 10% off France offer so book before midnight tonight and travel between the 1st of February to the 30th December 2020. It pays to plan ahead! T&amp;Cs apply.  https://t.co/HKJwSkHCBw https://t.co/JFqsSJATSC","0",NA,"marketing"
"1364991615211868166","den","International Air Transport Association","2021-02-25 17:32:16","27067896","IATA","Watch : see IATA[a]s Chief Economist Brian Pearce contribute to the discussion by @TheEconomist on how #COVID19 will change #travel.

See video here  https://t.co/TUyWmEx6Bk https://t.co/rrPmw3bAHv","Watch : see IATA[a]s Chief Economist Brian Pearce contribute to the discussion by @TheEconomist on how #COVID19 will change #travel.

See video here  https://t.co/TUyWmEx6Bk https://t.co/rrPmw3bAHv","0",NA,"community"
"743505936652734465","den","Forum for Kunst og Kultur","2016-06-16 18:10:03","732180980434411520","KunstogKultur","l p hjkant til det skarpe publikum som kan sl @MogensJensenS i den store Folkemdekulturquiz
#fmdk #dkkulturpol https://t.co/NIVrFFhSyU","L p hjkant to the sharp audience who can sl @MogensJensenS in the great People's Culture Quiz
#fmdk #dkkulturpol https://t.co/NIVrFFhSyU","1","direct",NA
"926422220519428098","den","THE ENGLISH-SPEAKING UNION OF DENMARK","2017-11-03 12:14:04","47638367","theESU","What we[a]re doing to create sustainable #oracy in schools across the UK (hint: it[a]s about empowering the teachers) &gt; https://t.co/whhkmPbnSe https://t.co/YdDYdQFk24","What we[a]re doing to create sustainable #oracy in schools across the UK (hint: it[a]s about empowering the teachers) &gt; https://t.co/whhkmPbnSe https://t.co/YdDYdQFk24","1","other",NA
"1480887565137944580","den","Human Rights March","2022-01-11 13:01:23","14700316","hrw","#Australia in the spotlight for all the wrong reasons;
Death in custody of #Iranian poet exposes dire prison conditions for critics;
Another display of inhumane cruelty by #Beijing;
@Refugees calls on EU to protect refugees better.

Today[a]s @HRWDailyBrief
https://t.co/YiQRYtBvxn https://t.co/QIGdqxohkp","#Australia in the spotlight for all the wrong reasons;
Death in custody of #Iranian poet exposes dire prison conditions for critics;
Another display of inhumane cruelty by #Beijing;
@Refugees calls on EU to protect refugees better.

Today[a]s @HRWDailyBrief
https://t.co/YiQRYtBvxn https://t.co/QIGdqxohkp","1","direct",NA
"1285579170484035588","us","GSM Association","2020-07-21 14:15:33","381618637","GSMA","Don[a]t miss the opportunity to explore the #GSMAThrive China Exhibition, where enterprises and #startups are showcasing their latest innovations, products &amp; services.

 https://t.co/kuzkXhajON https://t.co/TaLIeElESN","Don[a]t miss the opportunity to explore the #GSMAThrive China Exhibition, where enterprises and #startups are showcasing their latest innovations, products &amp; services.

 https://t.co/kuzkXhajON https://t.co/TaLIeElESN","0",NA,"community"
"984758909146685440","us","Acreage Holdings","2018-04-13 11:43:14","941019422222966784","AcreageCannabis","RT @TODAYshow: Watch @savannahguthrie[a]s full interview with @SpeakerBoehner https://t.co/7IAHAX9u6V","RT @TODAYshow: Watch @savannahguthrie[a]s full interview with @SpeakerBoehner https://t.co/7IAHAX9u6V","1","direct",NA
"1147138991013191680","ire","ByrneWallace","2019-07-05 13:43:42","885427172","ByrneWallace","Big thank you to @paintclubHQ for bringing out the inner artists in some of the @ByrneWallace staff yesterday in our Sports &amp; Social paint and prosecco class. https://t.co/Jj0nnUkZfr #paintandprosecco #paintclub https://t.co/g2SSjrXHCX","Big thank you to @paintclubHQ for bringing out the inner artists in some of the @ByrneWallace staff yesterday in our Sports &amp; Social paint and prosecco class. https://t.co/Jj0nnUkZfr #paintandprosecco #paintclub https://t.co/g2SSjrXHCX","0",NA,"community"
"1469368853406928900","den","NASDAQ Copenhagen A/S","2021-12-10 18:10:08","18639734","Nasdaq","#GrowthforGood Acquisition Corp. consists of investors &amp; global business leaders who seek companies that are making the  more inclusive &amp; sustainable. $GFGD offers financial support, knowledge &amp; networks to drive high growth potential &amp; readiness to scale in the public market. https://t.co/aqvBs8eUXQ","#GrowthforGood Acquisition Corp. consists of investors &amp; global business leaders who seek companies that are making the  more inclusive &amp; sustainable. $GFGD offers financial support, knowledge &amp; networks to drive high growth potential &amp; readiness to scale in the public market. https://t.co/aqvBs8eUXQ","0",NA,"marketing"
"1047126052487815168","ire","Kingspan Insulation Ltd","2018-10-02 14:08:00","1934405143","KingspanIns_IRL","Minister for Housing, Planning and Local Government @MurphyEoghan takes to the stage at CIF[a]s Annual Conference @PropertySummits @CIF_Ireland #CIFConference #kingspaninsulationireland #projectireland2040 https://t.co/fiAI0sSVqZ","Minister for Housing, Planning and Local Government @MurphyEoghan takes to the stage at CIF[a]s Annual Conference @PropertySummits @CIF_Ireland #CIFConference #kingspaninsulationireland #projectireland2040 https://t.co/fiAI0sSVqZ","1","direct",NA
"1140940977038921728","den","Computershare A/S","2019-06-18 11:15:01","246355446","Computershare","HR[a]s challenge to find talent is hard. The right benefits, like equity awards and #ESPPs, can make a difference. Using #fractionalshares in these plans can make them accessible to all employees. Learn more today at 1 p.m. ET; webinar hosted by @HRdotcom: https://t.co/vzWDLvhQLP https://t.co/aC5pBxr7rs","HR[a]s challenge to find talent is hard. The right benefits, like equity awards and #ESPPs, can make a difference. Using #fractionalshares in these plans can make them accessible to all employees. Learn more today at 1 p.m. ET; webinar hosted by @HRdotcom: https://t.co/vzWDLvhQLP https://t.co/aC5pBxr7rs","0",NA,"community"
"1525262807318417410","us","Downey, California, City of","2022-05-13 23:52:45","137898380","CityofDowney","The next Planning Commission Meeting will be held on Wednesday, May 18, 2022 at 6:30 pm. 

Location: Downey City Hall  City Council Chambers
11111 Brookshire Ave, Downey. CA 90241

#CityOfDowney #PlanningCommission #Meeting https://t.co/3FQuYYkAdO","The next Planning Commission Meeting will be held on Wednesday, May 18, 2022 at 6:30 pm. 

Location: Downey City Hall  City Council Chambers
11111 Brookshire Ave, Downey. CA 90241

#CityOfDowney #PlanningCommission #Meeting https://t.co/3FQuYYkAdO","1","indirect",NA
"1098920396693356545","den","DI Digital","2019-02-22 12:20:14","875236008","di_digital_","Velkommen til RISMA Systems som nyt medlem

RISMA er en dansk softwarevirksomhed, der leverer en samlet compliancelsning til styring og dokumentation af risikostyring, GDPR og anti-korruption m.v. 

RISMA gr din compliance enklere.

Ls mere her: https://t.co/dDPr5FyDze
#dkbiz https://t.co/RrJCeT9RKm","Welcome to RISMA Systems as a new member

RISMA is a Danish software company that provides a comprehensive compliance for management and documentation of risk management, GDPR and anti-corruption, etc. 

RISMA makes your compliance easier.

Read more here: https://t.co/dDPr5FyDze
#dkbiz https://t.co/RrJCeT9RKm","0",NA,"marketing"
"1100873604571394048","us","The Anschutz Company","2019-02-27 21:41:35","51656832","AEGworldwide"," 8 days to Country2Country at @TheO2. Excited for all the artists! #C2C2019

: @SprintCenter https://t.co/EaQqPnh8Hq"," 8 days to Country2Country at @TheO2. Excited for all the artists! #C2C2019

: @SprintCenter https://t.co/EaQqPnh8Hq","0",NA,"marketing"
"1480896990116560898","den","International Air Transport Association","2022-01-11 13:38:50","27067896","IATA","Air cargo growth was halved compared to October because of supply chain disruptions. All economic indicators pointed towards continued strong demand, but the pressures of labor shortages &amp; constraints across the logistics system resulted in lost growth opportunities. https://t.co/A8M145ek2h","Air cargo growth was halved compared to October because of supply chain disruptions. All economic indicators pointed towards continued strong demand, but the pressures of labor shortages &amp; constraints across the logistics system resulted in lost growth opportunities. https://t.co/A8M145ek2h","1","other",NA
"920729830479589376","ire","THE DUBLIN WELL WOMAN CENTRE LIMITED","2017-10-18 19:14:32","2591345005","dublinwellwoman","RT @gavreilly: How members of #8committee voted https://t.co/BP4w7SuQCe","RT @gavreilly: How members of #8committee voted https://t.co/BP4w7SuQCe","1","direct",NA
"932616045067685889","us","Electric Cooperatives of South Carolina","2017-11-20 14:26:06","905499236640411650","SCcooperatives","What can you be thankful for this Thanksgiving? How [a]bout Touchstone Energy Bowl tickets at a discount! See the best players in the state compete in Myrtle Beach on Dec. 9. Tickets are just $15 until Nov. 24. Get them at https://t.co/kqQMVRN7AV. https://t.co/Kl8roig4GU","What can you be thankful for this Thanksgiving? How [a]bout Touchstone Energy Bowl tickets at a discount! See the best players in the state compete in Myrtle Beach on Dec. 9. Tickets are just $15 until Nov. 24. Get them at https://t.co/kqQMVRN7AV. https://t.co/Kl8roig4GU","0",NA,"marketing"
"1274448169305243648","us","Structured Employment Economic Development Corporation","2020-06-20 21:04:56","109302879","Seedco_org","RT @Fatherhoodgov: Happy Fathers Day! #ConnectingDad #fatherhoodgov #fathersday2020 https://t.co/9V5S2KHFKM","RT @Fatherhoodgov: Happy Fathers Day! #ConnectingDad #fatherhoodgov #fathersday2020 https://t.co/9V5S2KHFKM","0",NA,"community"
"637203068938027008","us","New England Center for Children","2015-08-28 10:00:24","588487393","NECCforautism","#Directioners! #1D #hiatus is no joke. See your boys on 9/12 for what could be the last time! http://t.co/7vDNFKbfwi http://t.co/3I4rHuFHdD","#Directioners! #1D #hiatus is no joke. See your boys on 9/12 for what could be the last time! http://t.co/7vDNFKbfwi http://t.co/3I4rHuFHdD","0",NA,"other"
"1522673561042706432","us","American College of Cardiology","2022-05-06 20:24:01","32463503","ACCinTouch","Identify knowledge gaps &amp; target study to fill those gaps in your preparation for the ABIM Certification/#MOC Exam in Clinical Cardiac #cvEP w/ #EPSAP! EP SAP now offers the #ACCCMP. Join the CMP webinar on May 10, 5:30 p.m. ET &amp; learn more. Register now: https://t.co/Sr0pbDI5KE https://t.co/Wmdrt8fswo","Identify knowledge gaps &amp; target study to fill those gaps in your preparation for the ABIM Certification/#MOC Exam in Clinical Cardiac #cvEP w/ #EPSAP! EP SAP now offers the #ACCCMP. Join the CMP webinar on May 10, 5:30 p.m. ET &amp; learn more. Register now: https://t.co/Sr0pbDI5KE https://t.co/Wmdrt8fswo","0",NA,"marketing"
"1100390598111051776","den","Telenor Group","2019-02-26 13:42:17","76588981","TelenorGroup","In November 2018, @TelenorResearch[a]s Tech Trends predicted that AI Ethics would hit the agenda in a big way this year. 

Three months on, and @martinkenaite_i takes to the stage today at #MWC19 to broach that very topic. https://t.co/nZb4m2v3kq","In November 2018, @TelenorResearch[a]s Tech Trends predicted that AI Ethics would hit the agenda in a big way this year. 

Three months on, and @martinkenaite_i takes to the stage today at #MWC19 to broach that very topic. https://t.co/nZb4m2v3kq","1","other",NA
"855869519478358017","den","Erhvervsskolernes Elev-Organisation","2017-04-22 19:42:49","3243587787","glundholt","RT @eeodk: Den nyvalgte bestyrelse skal teambuilde og @glundholt og Steffen introducerer https://t.co/GI2SXq88Og","RT @eeodk: The newly elected board will introduce the team page and @glundholt and Steffen https://t.co/GI2SXq88Og","0",NA,"organizational"
"1278983196558925829","den","Bureau Veritas (BV) A/S","2020-07-03 09:25:31","166141989","bureauveritas","To have peace of mind on your choice of #vacation spot, visit Bureau Veritas dedicated platform! Already hundreds of places have been audited to guarantee you a safe trip. https://t.co/VkvILp5CuL #Shapingaworldoftrust #BtoBtoS #restartyourbusinesswithBV https://t.co/H4JTe03AmT","To have peace of mind on your choice of #vacation spot, visit Bureau Veritas dedicated platform! Already hundreds of places have been audited to guarantee you a safe trip. https://t.co/VkvILp5CuL #Shapingaworldoftrust #BtoBtoS #restartyourbusinesswithBV https://t.co/H4JTe03AmT","0",NA,"marketing"
"954471497871056896","us","Arkansas State Employees Association","2018-01-19 21:51:52","2862799421","AseaArk","Check out Magic Springs[a] newest discounts in their online store especially for ASEA members! CLICK HERE: https://t.co/gsL3nFseym https://t.co/sLUXbSbeht","Check out Magic Springs[a] newest discounts in their online store especially for ASEA members! CLICK HERE: https://t.co/gsL3nFseym https://t.co/sLUXbSbeht","0",NA,"marketing"
"1169622482103480323","den","ProData Consult A/S","2019-09-05 14:45:04","241089186","ProDataConsult","Currently seeking a Hadoop developer for a project in Warsaw, Poland. #ITJobs #freelance #banking #Hadoop #developer #apache #Scala #kafka #noSQL #MongoDB #Spark #Agile #Scrum #poland #consultants
 https://t.co/tjZ3pejIod https://t.co/aI5nbcozBy","Currently seeking a Hadoop developer for a project in Warsaw, Poland. #ITJobs #freelance #banking #Hadoop #developer #apache #Scala #kafka #noSQL #MongoDB #Spark #Agile #Scrum #poland #consultants
 https://t.co/tjZ3pejIod https://t.co/aI5nbcozBy","0",NA,"organizational"
"497742218116202496","den","Den Sociale Retshjælps Fond","2014-08-08 13:52:47","1857104412","DSRetshjaelp","5 fredage, 5 mrkesager! Nr1 indkomstregulerede sagsomkostninger, s ingen kommer ud til livslang gld. #dkpol #gld http://t.co/njgQDI6EUV","5 days, 5 days, 5 days! No. 1 income regulated case costs, s no one comes out for lifelong gld. #dkpol #gld http://t.co/njgQDI6EUV","1","other",NA
"1118541188989059074","den","European Energy A/S","2019-04-17 15:46:15","1012991514924978181","EuropeanEnergy_","Solar PV continues its rapid growth - a new report from IEA-PVPS shows that in 2018, China alone installed solar capacity equivalent to the installed global wind capacity. We expect minimum 25% annual global growth in the coming years. #wearegreenenergy #SolarPower https://t.co/XJ9rOi7sH3","Solar PV continues its rapid growth - a new report from IEA-PVPS shows that in 2018, China alone installed solar capacity equivalent to the installed global wind capacity. We expect minimum 25% annual global growth in the coming years. #wearegreenenergy #SolarPower https://t.co/XJ9rOi7sH3","1","direct",NA
"1316056719072653312","den","Junior Chamber International","2020-10-13 16:42:27","2995545105","jcicameroun","#ConventionNationale2020 : Jr-J - 3
Ils seront l et vs?

#ComblerLeFoss
#RetourAuxFondamentaux
#ConventionNationale2020
#JCICameroun
#JCIYaoundeExcel https://t.co/9u9ZMDHYpM","#ConventionNationale2020: Jr-J - 3
Will it be L and V?

by ComblerLeFoss
Return to Fundamental
The International Convention 2020
by JCICameroun
#JCIYaoundeExcel https://t.co/9u9ZMDHYpM","0",NA,"other"
"1341065242843951104","us","James A. Baker III Institute for Public Policy","2020-12-21 16:57:24","59218882","BakerInstitute","Season[a]s Greetings and Best Wishes for 2021 from the Director, Fellows, Scholars and Staff of Rice University[a]s Baker Institute for Public Policy https://t.co/ZwkbEcGKOT","Season[a]s Greetings and Best Wishes for 2021 from the Director, Fellows, Scholars and Staff of Rice University[a]s Baker Institute for Public Policy https://t.co/ZwkbEcGKOT","0",NA,"community"
"672078067637092352","den","Netflix Danmark A/S","2015-12-02 15:41:12","757261795","Netflix_DK","When you tell your housemate they need to get with the program and watch #Narcos https://t.co/l0jjNphaQ1","When you tell your housemate they need to get with the program and watch #Narcos https://t.co/l0jjNphaQ1","0",NA,"marketing"
"1384508958455603200","den","Egmont Intstitute","2021-04-20 14:07:13","1670601139","EgmontInstitute","RT @AtlForum:  we are LIVE now Watch is here  https://t.co/uzvjS4Oiqh https://t.co/aQmOSn2bSH","RT @AtlForum:  we are LIVE now Watch is here  https://t.co/uzvjS4Oiqh https://t.co/aQmOSn2bSH","0",NA,"organizational"
"1485975804102148096","ire","Accenture PLC","2022-01-25 14:00:14","10194682","Accenture","Discover how Mehmet is doing incredible things in Accenture Interactive to help his clients get the full value of cloud. Want to work like Mehmet? https://t.co/RLMQNGacQx https://t.co/PdGslaTEi4","Discover how Mehmet is doing incredible things in Accenture Interactive to help his clients get the full value of cloud. Want to work like Mehmet? https://t.co/RLMQNGacQx https://t.co/PdGslaTEi4","0",NA,"marketing"
"1314240135056158720","den","OCEANA","2020-10-08 16:24:00","29221344","oceana","Family always has your #back.  https://t.co/CF9CnC1e0I","Family always has your #back.  https://t.co/CF9CnC1e0I","0",NA,"community"
"1360967208239845384","us","Texas Elementary Principals and Supervisors Association","2021-02-14 15:00:42","36105384","TEPSAtalk","Meet the candidates for TEPSA State Office and preview your regions proposed Bylaws. On February 23, eligible TEPSA voting members will receive a link to the ballot. The election runs February 23  March 9.

Learn more: https://t.co/IUkl0pG6b2

#WeLeadTX #TXed https://t.co/yY8HzGmHlv","Meet the candidates for TEPSA State Office and preview your regions proposed Bylaws. On February 23, eligible TEPSA voting members will receive a link to the ballot. The election runs February 23  March 9.

Learn more: https://t.co/IUkl0pG6b2

#WeLeadTX #TXed https://t.co/yY8HzGmHlv","1","indirect",NA
"388601451678666752","den","Hands Off Venezuela","2013-10-11 09:46:20","1070720263","HOVcampaign","LONDON October 12, rally and workshops - Free Our America - No to Free Trade  Agreements https://t.co/NmV8TBHWMU http://t.co/t3s5X1k8sL","LONDON October 12, rally and workshops - Free Our America - No to Free Trade  Agreements https://t.co/NmV8TBHWMU http://t.co/t3s5X1k8sL","1","other",NA
"1489189913509699591","den","Dansk Kvindesamfund","2022-02-03 10:51:57","988406744","Kvindesamfund","RT @UN_Women: Include women. https://t.co/8jqaeewuiy","RT @UN_Women: Include women. https://t.co/8jqaeewuiy","1","direct",NA
"1438502258811891715","us","Hispanic Association of Colleges and Universities","2021-09-16 13:57:19","189261917","HACUNews","Day 4 of National HSIs Week Fact! Celebrate the important role your institution and other #HSIs play in improving access to education and advancing equity for historically underserved students. Tag @HACUNews and use hashtag #HSIsWeek. https://t.co/yIkqkyDjXm","Day 4 of National HSIs Week Fact! Celebrate the important role your institution and other #HSIs play in improving access to education and advancing equity for historically underserved students. Tag @HACUNews and use hashtag #HSIsWeek. https://t.co/yIkqkyDjXm","1","indirect",NA
"1331003090523222016","den","OCEANA","2020-11-23 22:34:00","29221344","oceana","Sharks need our help. Fins from up to 73 million sharks end up in the global fin trade each year. Tell your U.S. senators to protect sharks and pass a nationwide fin ban today: https://t.co/rwS3JNIi3a #FinBanNow https://t.co/biwjn6cMlt","Sharks need our help. Fins from up to 73 million sharks end up in the global fin trade each year. Tell your U.S. senators to protect sharks and pass a nationwide fin ban today: https://t.co/rwS3JNIi3a #FinBanNow https://t.co/biwjn6cMlt","1","indirect",NA
"578957532812705792","den","Veron WHISTLEBLOWERORGANISATIONEN I DANMARK","2015-03-20 16:33:26","2883203182","verondk","RT @FrejaWedenborg: #SDUcrypto er i gang! @kjaerulv @peterkofod @kramse @kajotweets @prosastud @verondk http://t.co/kh7x7pzgeY","RT @FrejaWedenborg: #SDUcrypto is I gang! @kjaerulv @peterkofod @kramse @kajotweets @prosastud @verondk http://t.co/kh7x7pzgeY","0",NA,"marketing"
